,video,face,chunk,cluster
8808,ythqriczal.mp4,/kaggle/working/faces/ythqriczal.jpg,23,412
8809,fvypjpigxo.mp4,/kaggle/working/faces/fvypjpigxo.jpg,23,412
8810,gxrtesajns.mp4,/kaggle/working/faces/gxrtesajns.jpg,23,412
8811,rjzafaghui.mp4,/kaggle/working/faces/rjzafaghui.jpg,23,413
8812,fxrbnpzkgi.mp4,/kaggle/working/faces/fxrbnpzkgi.jpg,23,413
8813,tdfjmkrnbk.mp4,/kaggle/working/faces/tdfjmkrnbk.jpg,23,412
8814,xlwtrpwrhl.mp4,/kaggle/working/faces/xlwtrpwrhl.jpg,23,412
8815,fxtzifovvc.mp4,/kaggle/working/faces/fxtzifovvc.jpg,23,412
8816,tlhqmyerrn.mp4,/kaggle/working/faces/tlhqmyerrn.jpg,23,414
8817,kmqsmciqeh.mp4,/kaggle/working/faces/kmqsmciqeh.jpg,23,412
8818,lzxfvfcxra.mp4,/kaggle/working/faces/lzxfvfcxra.jpg,23,412
8819,lfleoypucd.mp4,/kaggle/working/faces/lfleoypucd.jpg,23,413
8820,bfcyypufaf.mp4,/kaggle/working/faces/bfcyypufaf.jpg,23,412
8821,vnaxakdaoy.mp4,/kaggle/working/faces/vnaxakdaoy.jpg,23,412
8822,uemryxhskr.mp4,/kaggle/working/faces/uemryxhskr.jpg,23,412
8823,cjjboszaln.mp4,/kaggle/working/faces/cjjboszaln.jpg,23,412
8824,gtkwflqyat.mp4,/kaggle/working/faces/gtkwflqyat.jpg,23,412
8825,drcoqmmrpf.mp4,/kaggle/working/faces/drcoqmmrpf.jpg,23,412
8826,igbmamgbwl.mp4,/kaggle/working/faces/igbmamgbwl.jpg,23,413
8827,ogjagduqpi.mp4,/kaggle/working/faces/ogjagduqpi.jpg,23,412
8828,iwthiaarpj.mp4,/kaggle/working/faces/iwthiaarpj.jpg,23,412
8829,wzauqeajlj.mp4,/kaggle/working/faces/wzauqeajlj.jpg,23,413
8830,vkucbpxzra.mp4,/kaggle/working/faces/vkucbpxzra.jpg,23,412
8831,veqxojkjch.mp4,/kaggle/working/faces/veqxojkjch.jpg,23,412
8832,fpjdwqsmri.mp4,/kaggle/working/faces/fpjdwqsmri.jpg,23,413
8833,ampulwpzat.mp4,/kaggle/working/faces/ampulwpzat.jpg,23,412
8834,cqwvtaauzd.mp4,/kaggle/working/faces/cqwvtaauzd.jpg,23,412
8835,zbwsftoldc.mp4,/kaggle/working/faces/zbwsftoldc.jpg,23,412
8836,rmotmvbkrq.mp4,/kaggle/working/faces/rmotmvbkrq.jpg,23,91
8837,wrmnlavlyb.mp4,/kaggle/working/faces/wrmnlavlyb.jpg,23,415
8838,oihuwcliek.mp4,/kaggle/working/faces/oihuwcliek.jpg,23,416
8839,scrirvoacx.mp4,/kaggle/working/faces/scrirvoacx.jpg,23,416
8840,vnauaqovhv.mp4,/kaggle/working/faces/vnauaqovhv.jpg,23,416
8841,mpaeoafcxe.mp4,/kaggle/working/faces/mpaeoafcxe.jpg,23,416
8842,laytvmltyd.mp4,/kaggle/working/faces/laytvmltyd.jpg,23,416
8843,mokxtkclll.mp4,/kaggle/working/faces/mokxtkclll.jpg,23,416
8844,ijekimunpj.mp4,/kaggle/working/faces/ijekimunpj.jpg,23,91
8845,ivxzpdxnqh.mp4,/kaggle/working/faces/ivxzpdxnqh.jpg,23,415
8846,csncdloguh.mp4,/kaggle/working/faces/csncdloguh.jpg,23,416
8847,lkssuapyqr.mp4,/kaggle/working/faces/lkssuapyqr.jpg,23,416
8848,xggxiunuhp.mp4,/kaggle/working/faces/xggxiunuhp.jpg,23,91
8849,dgqnmehbqy.mp4,/kaggle/working/faces/dgqnmehbqy.jpg,23,416
8850,gkshbbetyg.mp4,/kaggle/working/faces/gkshbbetyg.jpg,23,415
8851,qigyukwqnd.mp4,/kaggle/working/faces/qigyukwqnd.jpg,23,91
8852,qfbqwmwrej.mp4,/kaggle/working/faces/qfbqwmwrej.jpg,23,415
8853,mrayekscit.mp4,/kaggle/working/faces/mrayekscit.jpg,23,415
8854,dvjdrhfogf.mp4,/kaggle/working/faces/dvjdrhfogf.jpg,23,416
8855,yixioevjln.mp4,/kaggle/working/faces/yixioevjln.jpg,23,416
8856,vaanjlkzfn.mp4,/kaggle/working/faces/vaanjlkzfn.jpg,23,416
8857,yghlnsekrb.mp4,/kaggle/working/faces/yghlnsekrb.jpg,23,415
8858,yeknwbwxvt.mp4,/kaggle/working/faces/yeknwbwxvt.jpg,23,416
8859,wtsguxyrkq.mp4,/kaggle/working/faces/wtsguxyrkq.jpg,23,416
8860,bcazkgzdop.mp4,/kaggle/working/faces/bcazkgzdop.jpg,23,416
8861,xrbrbnkmjc.mp4,/kaggle/working/faces/xrbrbnkmjc.jpg,23,91
8862,rfrccyrnjw.mp4,/kaggle/working/faces/rfrccyrnjw.jpg,23,415
8863,akyivewdnl.mp4,/kaggle/working/faces/akyivewdnl.jpg,23,416
8864,premxoyino.mp4,/kaggle/working/faces/premxoyino.jpg,23,416
8865,bxyhekvjiz.mp4,/kaggle/working/faces/bxyhekvjiz.jpg,23,416
8866,omxjqbbsjp.mp4,/kaggle/working/faces/omxjqbbsjp.jpg,23,416
8867,lpoobruoxo.mp4,/kaggle/working/faces/lpoobruoxo.jpg,23,416
8868,sxfxmigcjk.mp4,/kaggle/working/faces/sxfxmigcjk.jpg,23,416
8869,njpofvqdho.mp4,/kaggle/working/faces/njpofvqdho.jpg,23,416
8870,usjbortonm.mp4,/kaggle/working/faces/usjbortonm.jpg,23,416
8871,gbqnsqtzuf.mp4,/kaggle/working/faces/gbqnsqtzuf.jpg,23,416
8872,qqtweqhhtj.mp4,/kaggle/working/faces/qqtweqhhtj.jpg,23,416
8873,bpkoaykilj.mp4,/kaggle/working/faces/bpkoaykilj.jpg,23,91
8874,mnsnxzfofw.mp4,/kaggle/working/faces/mnsnxzfofw.jpg,23,91
8875,pntlhxkvmk.mp4,/kaggle/working/faces/pntlhxkvmk.jpg,23,416
8876,htnvllkbej.mp4,/kaggle/working/faces/htnvllkbej.jpg,23,416
8877,rkfzwbhqry.mp4,/kaggle/working/faces/rkfzwbhqry.jpg,23,417
8878,gcdmpgbszn.mp4,/kaggle/working/faces/gcdmpgbszn.jpg,23,416
8879,zpompmamlx.mp4,/kaggle/working/faces/zpompmamlx.jpg,23,418
8880,vninpbciju.mp4,/kaggle/working/faces/vninpbciju.jpg,23,418
8881,nbyhqpaumb.mp4,/kaggle/working/faces/nbyhqpaumb.jpg,23,418
8882,tdytyxyttv.mp4,/kaggle/working/faces/tdytyxyttv.jpg,23,418
8883,vrakgwxtlm.mp4,/kaggle/working/faces/vrakgwxtlm.jpg,23,418
8884,wscurxsmqd.mp4,/kaggle/working/faces/wscurxsmqd.jpg,23,418
8885,tmadjtypjv.mp4,/kaggle/working/faces/tmadjtypjv.jpg,23,418
8886,txhvyhbyig.mp4,/kaggle/working/faces/txhvyhbyig.jpg,23,418
8887,ivgotbhcdh.mp4,/kaggle/working/faces/ivgotbhcdh.jpg,23,418
8888,kxihvcqpkn.mp4,/kaggle/working/faces/kxihvcqpkn.jpg,23,418
8889,zigbepfygf.mp4,/kaggle/working/faces/zigbepfygf.jpg,46,419
8890,rznhkfwgib.mp4,/kaggle/working/faces/rznhkfwgib.jpg,46,419
8891,hpcivouyku.mp4,/kaggle/working/faces/hpcivouyku.jpg,46,419
8892,ddzdqyzdhc.mp4,/kaggle/working/faces/ddzdqyzdhc.jpg,46,419
8893,dwpoopdkmp.mp4,/kaggle/working/faces/dwpoopdkmp.jpg,46,420
8894,rmygsfjyvt.mp4,/kaggle/working/faces/rmygsfjyvt.jpg,46,419
8895,vcqdmzirff.mp4,/kaggle/working/faces/vcqdmzirff.jpg,46,419
8896,kczkjyntbx.mp4,/kaggle/working/faces/kczkjyntbx.jpg,46,419
8897,msbqgoxxlh.mp4,/kaggle/working/faces/msbqgoxxlh.jpg,46,419
8898,sxzddbulvt.mp4,/kaggle/working/faces/sxzddbulvt.jpg,46,419
8899,vqibhetnwa.mp4,/kaggle/working/faces/vqibhetnwa.jpg,46,11
8900,wrersztmaj.mp4,/kaggle/working/faces/wrersztmaj.jpg,46,419
8901,dpegbdzijf.mp4,/kaggle/working/faces/dpegbdzijf.jpg,46,421
8902,ifeiovrcyz.mp4,/kaggle/working/faces/ifeiovrcyz.jpg,46,419
8903,zzpnyudlgp.mp4,/kaggle/working/faces/zzpnyudlgp.jpg,46,419
8904,ldqygueerd.mp4,/kaggle/working/faces/ldqygueerd.jpg,46,420
8905,xsgqyokzbe.mp4,/kaggle/working/faces/xsgqyokzbe.jpg,46,419
8906,aqsgzoxyok.mp4,/kaggle/working/faces/aqsgzoxyok.jpg,46,419
8907,nujhgmhtmr.mp4,/kaggle/working/faces/nujhgmhtmr.jpg,46,419
8908,lmunrhcpac.mp4,/kaggle/working/faces/lmunrhcpac.jpg,46,419
8909,tnrdnomwxx.mp4,/kaggle/working/faces/tnrdnomwxx.jpg,46,419
8910,shhjiavlvw.mp4,/kaggle/working/faces/shhjiavlvw.jpg,46,419
8911,ruhjnjwokl.mp4,/kaggle/working/faces/ruhjnjwokl.jpg,46,419
8912,pwztmwvivr.mp4,/kaggle/working/faces/pwztmwvivr.jpg,46,419
8913,hakfzgbjpc.mp4,/kaggle/working/faces/hakfzgbjpc.jpg,46,419
8914,dutcaatdbk.mp4,/kaggle/working/faces/dutcaatdbk.jpg,46,419
8915,ezrgemzvju.mp4,/kaggle/working/faces/ezrgemzvju.jpg,46,419
8916,qjvwhzoaek.mp4,/kaggle/working/faces/qjvwhzoaek.jpg,46,419
8917,nsavbywhlu.mp4,/kaggle/working/faces/nsavbywhlu.jpg,46,419
8918,nssmzulvqc.mp4,/kaggle/working/faces/nssmzulvqc.jpg,46,419
8919,tbqrwehekx.mp4,/kaggle/working/faces/tbqrwehekx.jpg,46,13
8920,wvkixatwdp.mp4,/kaggle/working/faces/wvkixatwdp.jpg,46,419
8921,gfdenskfme.mp4,/kaggle/working/faces/gfdenskfme.jpg,46,419
8922,asownnwcfl.mp4,/kaggle/working/faces/asownnwcfl.jpg,46,419
8923,ahdegpidyf.mp4,/kaggle/working/faces/ahdegpidyf.jpg,46,420
8924,orgbgvcqvl.mp4,/kaggle/working/faces/orgbgvcqvl.jpg,46,419
8925,jvihmimqca.mp4,/kaggle/working/faces/jvihmimqca.jpg,46,419
8926,pdyrvsvwyi.mp4,/kaggle/working/faces/pdyrvsvwyi.jpg,46,419
8927,hlrcsqraqd.mp4,/kaggle/working/faces/hlrcsqraqd.jpg,46,420
8928,mdsmgzaltc.mp4,/kaggle/working/faces/mdsmgzaltc.jpg,46,419
8929,dogotzkdiw.mp4,/kaggle/working/faces/dogotzkdiw.jpg,46,64
8930,hbveyaictx.mp4,/kaggle/working/faces/hbveyaictx.jpg,46,419
8931,oxfbjycxvy.mp4,/kaggle/working/faces/oxfbjycxvy.jpg,46,419
8932,dkobxivwmn.mp4,/kaggle/working/faces/dkobxivwmn.jpg,46,419
8933,mztlucosuc.mp4,/kaggle/working/faces/mztlucosuc.jpg,46,419
8934,wbsjlgxstv.mp4,/kaggle/working/faces/wbsjlgxstv.jpg,46,419
8935,drfxxsoqpu.mp4,/kaggle/working/faces/drfxxsoqpu.jpg,46,419
8936,mjwswqujru.mp4,/kaggle/working/faces/mjwswqujru.jpg,46,419
8937,laupbbdwmz.mp4,/kaggle/working/faces/laupbbdwmz.jpg,46,419
8938,hfblnovkno.mp4,/kaggle/working/faces/hfblnovkno.jpg,46,419
8939,tmmjeiysan.mp4,/kaggle/working/faces/tmmjeiysan.jpg,46,419
8940,qupucojlwo.mp4,/kaggle/working/faces/qupucojlwo.jpg,46,419
8941,wohhrvytaw.mp4,/kaggle/working/faces/wohhrvytaw.jpg,46,419
8942,uomfimsutw.mp4,/kaggle/working/faces/uomfimsutw.jpg,46,420
8943,bngimidubc.mp4,/kaggle/working/faces/bngimidubc.jpg,46,419
8944,mhrqokvzmx.mp4,/kaggle/working/faces/mhrqokvzmx.jpg,46,419
8945,vdvffooule.mp4,/kaggle/working/faces/vdvffooule.jpg,46,420
8946,ijeqomctsa.mp4,/kaggle/working/faces/ijeqomctsa.jpg,46,419
8947,oyjnnyiege.mp4,/kaggle/working/faces/oyjnnyiege.jpg,46,419
8948,pqmrrobvmc.mp4,/kaggle/working/faces/pqmrrobvmc.jpg,46,419
8949,bpeemkcxad.mp4,/kaggle/working/faces/bpeemkcxad.jpg,46,204
8950,zfrqtzropn.mp4,/kaggle/working/faces/zfrqtzropn.jpg,46,419
8951,fmaaowxqpw.mp4,/kaggle/working/faces/fmaaowxqpw.jpg,46,419
8952,sjqrdyzkgl.mp4,/kaggle/working/faces/sjqrdyzkgl.jpg,46,419
8953,zzrmokkxka.mp4,/kaggle/working/faces/zzrmokkxka.jpg,46,161
8954,bxqgvzamnx.mp4,/kaggle/working/faces/bxqgvzamnx.jpg,46,419
8955,tqxrfjvcdw.mp4,/kaggle/working/faces/tqxrfjvcdw.jpg,46,419
8956,fnqrydakgc.mp4,/kaggle/working/faces/fnqrydakgc.jpg,46,422
8957,pkkulhtbxs.mp4,/kaggle/working/faces/pkkulhtbxs.jpg,46,419
8958,isxxybhuls.mp4,/kaggle/working/faces/isxxybhuls.jpg,46,204
8959,kekscwpfqa.mp4,/kaggle/working/faces/kekscwpfqa.jpg,46,419
8960,jnylusceha.mp4,/kaggle/working/faces/jnylusceha.jpg,46,419
8961,knbodjyiew.mp4,/kaggle/working/faces/knbodjyiew.jpg,46,419
8962,hhuakzfttr.mp4,/kaggle/working/faces/hhuakzfttr.jpg,46,208
8963,ropifziheq.mp4,/kaggle/working/faces/ropifziheq.jpg,46,419
8964,vqspsdkblb.mp4,/kaggle/working/faces/vqspsdkblb.jpg,46,419
8965,otbhndvkpn.mp4,/kaggle/working/faces/otbhndvkpn.jpg,46,64
8966,wzbhnryjxb.mp4,/kaggle/working/faces/wzbhnryjxb.jpg,46,419
8967,boyribbmyg.mp4,/kaggle/working/faces/boyribbmyg.jpg,46,419
8968,lzmxqxrruv.mp4,/kaggle/working/faces/lzmxqxrruv.jpg,46,148
8969,ulktozegxh.mp4,/kaggle/working/faces/ulktozegxh.jpg,46,419
8970,ypewpvpfmk.mp4,/kaggle/working/faces/ypewpvpfmk.jpg,46,419
8971,ulvnqoxiud.mp4,/kaggle/working/faces/ulvnqoxiud.jpg,46,419
8972,motfposykz.mp4,/kaggle/working/faces/motfposykz.jpg,46,419
8973,sngcdvisjk.mp4,/kaggle/working/faces/sngcdvisjk.jpg,46,419
8974,dketpabwga.mp4,/kaggle/working/faces/dketpabwga.jpg,46,423
8975,furokqojrv.mp4,/kaggle/working/faces/furokqojrv.jpg,46,423
8976,qpmepdhqlv.mp4,/kaggle/working/faces/qpmepdhqlv.jpg,46,423
8977,knjoasqzvt.mp4,/kaggle/working/faces/knjoasqzvt.jpg,46,423
8978,phsausetmv.mp4,/kaggle/working/faces/phsausetmv.jpg,46,423
8979,nkrwbfhvzt.mp4,/kaggle/working/faces/nkrwbfhvzt.jpg,46,423
8980,pzsuborsgk.mp4,/kaggle/working/faces/pzsuborsgk.jpg,46,423
8981,wwgmzeavbd.mp4,/kaggle/working/faces/wwgmzeavbd.jpg,46,423
8982,hixdloourp.mp4,/kaggle/working/faces/hixdloourp.jpg,46,423
8983,smwnoimfqu.mp4,/kaggle/working/faces/smwnoimfqu.jpg,46,423
8984,verpxkucoi.mp4,/kaggle/working/faces/verpxkucoi.jpg,46,423
8985,ssoranznrw.mp4,/kaggle/working/faces/ssoranznrw.jpg,46,423
8986,edavfjsjzw.mp4,/kaggle/working/faces/edavfjsjzw.jpg,46,423
8987,arqkfspbhv.mp4,/kaggle/working/faces/arqkfspbhv.jpg,46,423
8988,cobowalzix.mp4,/kaggle/working/faces/cobowalzix.jpg,46,423
8989,zrtnvqdgxd.mp4,/kaggle/working/faces/zrtnvqdgxd.jpg,46,423
8990,kzkqxqpmqd.mp4,/kaggle/working/faces/kzkqxqpmqd.jpg,46,423
8991,aypljgeqag.mp4,/kaggle/working/faces/aypljgeqag.jpg,46,423
8992,xogwctpikv.mp4,/kaggle/working/faces/xogwctpikv.jpg,46,423
8993,tpjydgkvdt.mp4,/kaggle/working/faces/tpjydgkvdt.jpg,46,423
8994,mcehvkoidm.mp4,/kaggle/working/faces/mcehvkoidm.jpg,46,423
8995,fxfxtrrkeq.mp4,/kaggle/working/faces/fxfxtrrkeq.jpg,46,423
8996,qzlnazgsto.mp4,/kaggle/working/faces/qzlnazgsto.jpg,46,423
8997,tlxgwzheli.mp4,/kaggle/working/faces/tlxgwzheli.jpg,46,423
8998,pfghlqtwvm.mp4,/kaggle/working/faces/pfghlqtwvm.jpg,46,423
8999,bmgptqpfdt.mp4,/kaggle/working/faces/bmgptqpfdt.jpg,46,423
9000,eqihscbsti.mp4,/kaggle/working/faces/eqihscbsti.jpg,46,423
9001,miveiztdxk.mp4,/kaggle/working/faces/miveiztdxk.jpg,46,423
9002,kmbruhyrxb.mp4,/kaggle/working/faces/kmbruhyrxb.jpg,46,423
9003,eaxkilqqgu.mp4,/kaggle/working/faces/eaxkilqqgu.jpg,46,423
9004,qqrvyhjznq.mp4,/kaggle/working/faces/qqrvyhjznq.jpg,46,423
9005,miiymgajty.mp4,/kaggle/working/faces/miiymgajty.jpg,46,423
9006,mlyonwvynm.mp4,/kaggle/working/faces/mlyonwvynm.jpg,46,423
9007,zbsjlcsetv.mp4,/kaggle/working/faces/zbsjlcsetv.jpg,46,423
9008,gofbphjonb.mp4,/kaggle/working/faces/gofbphjonb.jpg,46,423
9009,cwtgddlhby.mp4,/kaggle/working/faces/cwtgddlhby.jpg,46,423
9010,ragjclplkx.mp4,/kaggle/working/faces/ragjclplkx.jpg,46,423
9011,jiivsvouxw.mp4,/kaggle/working/faces/jiivsvouxw.jpg,46,423
9012,vdlchuptjz.mp4,/kaggle/working/faces/vdlchuptjz.jpg,46,423
9013,frzrswqycd.mp4,/kaggle/working/faces/frzrswqycd.jpg,46,423
9014,wbsajsyaej.mp4,/kaggle/working/faces/wbsajsyaej.jpg,46,423
9015,hdauuytvhx.mp4,/kaggle/working/faces/hdauuytvhx.jpg,46,423
9016,lbanotpxhl.mp4,/kaggle/working/faces/lbanotpxhl.jpg,46,423
9017,xvuwpdjtpn.mp4,/kaggle/working/faces/xvuwpdjtpn.jpg,46,423
9018,escwmsthiz.mp4,/kaggle/working/faces/escwmsthiz.jpg,46,423
9019,phunxwjbbf.mp4,/kaggle/working/faces/phunxwjbbf.jpg,46,423
9020,cgoqhidgvq.mp4,/kaggle/working/faces/cgoqhidgvq.jpg,46,423
9021,akhfhjgnnv.mp4,/kaggle/working/faces/akhfhjgnnv.jpg,46,423
9022,jiugbwylsj.mp4,/kaggle/working/faces/jiugbwylsj.jpg,46,423
9023,swrnkafksr.mp4,/kaggle/working/faces/swrnkafksr.jpg,46,423
9024,sdjeetvczw.mp4,/kaggle/working/faces/sdjeetvczw.jpg,46,423
9025,ctdwtfcjei.mp4,/kaggle/working/faces/ctdwtfcjei.jpg,46,423
9026,urxifmrcll.mp4,/kaggle/working/faces/urxifmrcll.jpg,46,423
9027,qnrqxcyjea.mp4,/kaggle/working/faces/qnrqxcyjea.jpg,46,423
9028,jutkyeczir.mp4,/kaggle/working/faces/jutkyeczir.jpg,46,423
9029,opuhoerhxb.mp4,/kaggle/working/faces/opuhoerhxb.jpg,46,423
9030,hpnhftyxnr.mp4,/kaggle/working/faces/hpnhftyxnr.jpg,46,423
9031,qmaehrupub.mp4,/kaggle/working/faces/qmaehrupub.jpg,46,423
9032,rwcwopfvax.mp4,/kaggle/working/faces/rwcwopfvax.jpg,46,423
9033,nxjrucsptp.mp4,/kaggle/working/faces/nxjrucsptp.jpg,46,423
9034,gfxnuidfgl.mp4,/kaggle/working/faces/gfxnuidfgl.jpg,46,423
9035,waeskngtfq.mp4,/kaggle/working/faces/waeskngtfq.jpg,46,423
9036,fcvzlzfufb.mp4,/kaggle/working/faces/fcvzlzfufb.jpg,46,423
9037,lijodtitxz.mp4,/kaggle/working/faces/lijodtitxz.jpg,46,423
9038,bpieoyctzo.mp4,/kaggle/working/faces/bpieoyctzo.jpg,46,423
9039,xhonoegyad.mp4,/kaggle/working/faces/xhonoegyad.jpg,46,423
9040,naaaxmbvqe.mp4,/kaggle/working/faces/naaaxmbvqe.jpg,46,423
9041,oharjasfhu.mp4,/kaggle/working/faces/oharjasfhu.jpg,46,423
9042,zmplbhkwns.mp4,/kaggle/working/faces/zmplbhkwns.jpg,46,423
9043,thkdzpjesm.mp4,/kaggle/working/faces/thkdzpjesm.jpg,46,423
9044,gwqdrapybq.mp4,/kaggle/working/faces/gwqdrapybq.jpg,46,423
9045,asewdghwiy.mp4,/kaggle/working/faces/asewdghwiy.jpg,46,423
9046,ifvypkuwuk.mp4,/kaggle/working/faces/ifvypkuwuk.jpg,46,424
9047,bfdnlyosad.mp4,/kaggle/working/faces/bfdnlyosad.jpg,46,424
9048,ckadtcipgr.mp4,/kaggle/working/faces/ckadtcipgr.jpg,46,424
9049,zeuhmhopuw.mp4,/kaggle/working/faces/zeuhmhopuw.jpg,46,424
9050,qbwgzkomsh.mp4,/kaggle/working/faces/qbwgzkomsh.jpg,46,424
9051,rzbbqkrukm.mp4,/kaggle/working/faces/rzbbqkrukm.jpg,46,424
9052,nippkrswfw.mp4,/kaggle/working/faces/nippkrswfw.jpg,46,424
9053,hdbejalgtx.mp4,/kaggle/working/faces/hdbejalgtx.jpg,46,424
9054,pnauelqbxq.mp4,/kaggle/working/faces/pnauelqbxq.jpg,46,424
9055,aqbcsxrsjx.mp4,/kaggle/working/faces/aqbcsxrsjx.jpg,46,424
9056,hqpjmwyygq.mp4,/kaggle/working/faces/hqpjmwyygq.jpg,46,424
9057,mloeefokyq.mp4,/kaggle/working/faces/mloeefokyq.jpg,46,424
9058,nwoyzwczsf.mp4,/kaggle/working/faces/nwoyzwczsf.jpg,46,424
9059,emusyxkytu.mp4,/kaggle/working/faces/emusyxkytu.jpg,46,424
9060,rkyheqgits.mp4,/kaggle/working/faces/rkyheqgits.jpg,46,424
9061,zejydxripq.mp4,/kaggle/working/faces/zejydxripq.jpg,46,424
9062,cepqcoseaj.mp4,/kaggle/working/faces/cepqcoseaj.jpg,46,424
9063,cduujihlvh.mp4,/kaggle/working/faces/cduujihlvh.jpg,46,424
9064,rkqqgwurqt.mp4,/kaggle/working/faces/rkqqgwurqt.jpg,46,424
9065,gywkkzzoxq.mp4,/kaggle/working/faces/gywkkzzoxq.jpg,46,424
9066,aawvkuxypy.mp4,/kaggle/working/faces/aawvkuxypy.jpg,46,424
9067,cpkeyidusc.mp4,/kaggle/working/faces/cpkeyidusc.jpg,46,424
9068,upnlaucocm.mp4,/kaggle/working/faces/upnlaucocm.jpg,46,424
9069,uklgnlpbsp.mp4,/kaggle/working/faces/uklgnlpbsp.jpg,46,424
9070,rimgarlgod.mp4,/kaggle/working/faces/rimgarlgod.jpg,46,424
9071,wnoitecfmf.mp4,/kaggle/working/faces/wnoitecfmf.jpg,46,424
9072,iopaywxzcj.mp4,/kaggle/working/faces/iopaywxzcj.jpg,46,424
9073,tfxdjbczua.mp4,/kaggle/working/faces/tfxdjbczua.jpg,46,424
9074,pgamqeolau.mp4,/kaggle/working/faces/pgamqeolau.jpg,46,424
9075,egykjflrjp.mp4,/kaggle/working/faces/egykjflrjp.jpg,46,424
9076,ytapmohqiw.mp4,/kaggle/working/faces/ytapmohqiw.jpg,46,424
9077,snqseknzpx.mp4,/kaggle/working/faces/snqseknzpx.jpg,46,424
9078,yyitvdtwvw.mp4,/kaggle/working/faces/yyitvdtwvw.jpg,46,424
9079,avteqdmbob.mp4,/kaggle/working/faces/avteqdmbob.jpg,46,425
9080,wizboztwwm.mp4,/kaggle/working/faces/wizboztwwm.jpg,46,425
9081,kfozfzfzra.mp4,/kaggle/working/faces/kfozfzfzra.jpg,46,425
9082,ghyxplmidg.mp4,/kaggle/working/faces/ghyxplmidg.jpg,46,425
9083,lhqxuwestq.mp4,/kaggle/working/faces/lhqxuwestq.jpg,46,425
9084,wgmlmeubsz.mp4,/kaggle/working/faces/wgmlmeubsz.jpg,46,425
9085,imnzannmcr.mp4,/kaggle/working/faces/imnzannmcr.jpg,46,425
9086,mhowsshwzo.mp4,/kaggle/working/faces/mhowsshwzo.jpg,46,425
9087,mghspxtpac.mp4,/kaggle/working/faces/mghspxtpac.jpg,46,425
9088,cddqkogvva.mp4,/kaggle/working/faces/cddqkogvva.jpg,46,425
9089,nfrlaisaut.mp4,/kaggle/working/faces/nfrlaisaut.jpg,46,425
9090,tkbdkceeug.mp4,/kaggle/working/faces/tkbdkceeug.jpg,46,425
9091,uudhxrgrix.mp4,/kaggle/working/faces/uudhxrgrix.jpg,46,425
9092,iivwdmxdjd.mp4,/kaggle/working/faces/iivwdmxdjd.jpg,46,425
9093,vcoxcsxkmq.mp4,/kaggle/working/faces/vcoxcsxkmq.jpg,46,425
9094,vudrnaqdbv.mp4,/kaggle/working/faces/vudrnaqdbv.jpg,46,425
9095,jekodoebus.mp4,/kaggle/working/faces/jekodoebus.jpg,46,425
9096,codthnumyq.mp4,/kaggle/working/faces/codthnumyq.jpg,46,425
9097,psswspmmjg.mp4,/kaggle/working/faces/psswspmmjg.jpg,46,425
9098,girdwtjwsr.mp4,/kaggle/working/faces/girdwtjwsr.jpg,46,425
9099,ftfemkjnot.mp4,/kaggle/working/faces/ftfemkjnot.jpg,46,425
9100,mpvnvvihzp.mp4,/kaggle/working/faces/mpvnvvihzp.jpg,46,425
9101,bzaqomdlim.mp4,/kaggle/working/faces/bzaqomdlim.jpg,46,425
9102,cgvffsrefc.mp4,/kaggle/working/faces/cgvffsrefc.jpg,46,425
9103,hbgdnkkbvi.mp4,/kaggle/working/faces/hbgdnkkbvi.jpg,46,425
9104,lwymdxklxn.mp4,/kaggle/working/faces/lwymdxklxn.jpg,46,425
9105,ufunfswczg.mp4,/kaggle/working/faces/ufunfswczg.jpg,46,425
9106,womwjwyqzs.mp4,/kaggle/working/faces/womwjwyqzs.jpg,46,425
9107,fwpoqmoihm.mp4,/kaggle/working/faces/fwpoqmoihm.jpg,46,425
9108,weyakuslmc.mp4,/kaggle/working/faces/weyakuslmc.jpg,46,425
9109,thgdukjjbc.mp4,/kaggle/working/faces/thgdukjjbc.jpg,46,425
9110,lucpbeexdk.mp4,/kaggle/working/faces/lucpbeexdk.jpg,46,425
9111,egzfaoiuwo.mp4,/kaggle/working/faces/egzfaoiuwo.jpg,46,150
9112,tpiohdvwyf.mp4,/kaggle/working/faces/tpiohdvwyf.jpg,46,150
9113,dxttlqpkhh.mp4,/kaggle/working/faces/dxttlqpkhh.jpg,46,150
9114,yqqoriksmt.mp4,/kaggle/working/faces/yqqoriksmt.jpg,46,150
9115,lpxlcohyvb.mp4,/kaggle/working/faces/lpxlcohyvb.jpg,46,150
9116,mnlxxoicoo.mp4,/kaggle/working/faces/mnlxxoicoo.jpg,46,150
9117,ndthilback.mp4,/kaggle/working/faces/ndthilback.jpg,46,150
9118,kyrbveruev.mp4,/kaggle/working/faces/kyrbveruev.jpg,46,150
9119,xbkgjfnlss.mp4,/kaggle/working/faces/xbkgjfnlss.jpg,46,150
9120,cwjguxtovt.mp4,/kaggle/working/faces/cwjguxtovt.jpg,46,150
9121,sywkyamfnm.mp4,/kaggle/working/faces/sywkyamfnm.jpg,46,150
9122,banvwdrhmc.mp4,/kaggle/working/faces/banvwdrhmc.jpg,46,150
9123,whawkommbm.mp4,/kaggle/working/faces/whawkommbm.jpg,46,150
9124,pkititkein.mp4,/kaggle/working/faces/pkititkein.jpg,46,150
